 &plot nbnd=  20, nks=   286 /
            0.050000  0.300000 -0.500000
  -16.784  -16.784  -16.551  -16.551   -7.497   -7.497   -7.145   -7.145   -6.741   -6.741
   -6.481   -6.481   -2.443   -2.443   -1.998   -1.998    4.683    4.683    6.163    6.163
            0.050000  0.350000  0.350000
  -16.855  -16.704  -16.577  -16.533   -7.504   -7.482   -7.251   -7.062   -6.756   -6.675
   -6.538   -6.453   -2.452   -2.421   -2.021   -1.971    4.169    5.336    5.685    6.563
            0.050000  0.350000  0.400000
  -16.826  -16.719  -16.579  -16.544   -7.501   -7.486   -7.235   -7.104   -6.744   -6.685
   -6.519   -6.460   -2.450   -2.428   -2.014   -1.981    4.383    5.284    5.684    6.387
            0.050000  0.350000  0.450000
  -16.797  -16.741  -16.575  -16.556   -7.498   -7.490   -7.211   -7.144   -6.730   -6.699
   -6.500   -6.470   -2.446   -2.434   -2.006   -1.990    4.612    5.083    5.825    6.194
            0.050000  0.350000 -0.500000
  -16.768  -16.768  -16.566  -16.566   -7.494   -7.494   -7.181   -7.181   -6.714   -6.714
   -6.483   -6.483   -2.441   -2.441   -1.998   -1.998    4.849    4.849    6.003    6.003
            0.050000  0.400000  0.400000
  -16.801  -16.723  -16.587  -16.558   -7.497   -7.482   -7.243   -7.151   -6.714   -6.666
   -6.520   -6.472   -2.447   -2.430   -2.009   -1.987    4.581    5.355    5.595    6.223
            0.050000  0.400000  0.450000
  -16.777  -16.735  -16.587  -16.570   -7.493   -7.485   -7.232   -7.184   -6.700   -6.675
   -6.504   -6.480   -2.444   -2.434   -2.004   -1.992    4.799    5.251    5.643    6.018
            0.050000  0.400000 -0.500000
  -16.754  -16.754  -16.581  -16.581   -7.489   -7.489   -7.212   -7.212   -6.687   -6.687
   -6.491   -6.491   -2.439   -2.439   -1.998   -1.998    5.028    5.028    5.820    5.820
            0.050000  0.450000  0.450000
  -16.758  -16.735  -16.593  -16.583   -7.488   -7.483   -7.241   -7.216   -6.675   -6.660
   -6.507   -6.493   -2.440   -2.435   -2.001   -1.995    4.997    5.357    5.515    5.835
            0.050000  0.450000 -0.500000
  -16.743  -16.743  -16.591  -16.591   -7.485   -7.485   -7.233   -7.233   -6.666   -6.666
   -6.499   -6.499   -2.438   -2.438   -1.998   -1.998    5.213    5.213    5.629    5.629
            0.050000 -0.500000 -0.500000
  -16.739  -16.739  -16.595  -16.595   -7.483   -7.483   -7.241   -7.241   -6.658   -6.658
   -6.503   -6.503   -2.437   -2.437   -1.998   -1.998    5.357    5.357    5.483    5.483
            0.100000  0.100000  0.100000
  -17.074  -16.569  -16.528  -16.491   -7.539   -7.529   -7.433   -6.757   -6.745   -6.589
